UserName,Text,RetweetCount,Timestamp
Bombers,"Hem extret els 2 ocupants d'un vehicle i el conductor de l'altre turisme després d'un xoc frontal al quilòmetre 16 a la GI-533 a Brunyola (avís 16.43 h). Els ferits han sigut atesos pel 
@semgencat
 i els cotxes han estat retirats per les grues.

 4 dotacions.

#bomberscat",5,2023-04-12T16:24:33.000Z
Protecció civil," Simulacre de fuita de combustible en una empresa de productes químics de Girona. NOTA DE PREMSA: https://govern.cat/salapremsa/notes-premsa/498663/simulacre-fuita-combustible-empresa-productes-quimics-girona… 
@emergenciescat
 @semgencat
 @mossos
 @bomberscat
 @girona_cat",10,2023-04-12T14:24:45.000Z
SEM. Generalitat,"Accident de moto a #Ripoll.
El #SEM ha atès i traslladat 1 home en estat greu a l'Hospital Josep Trueta de Girona.
Activem 2 unitats terrestres i 1 helicòpter medicalitzat. 
@transit",1,2023-04-12T14:17:50.000Z
SEM. Generalitat,"El #SEM ha participat avui al simulacre realitzat a les instal·lacions de l'empresa EXOLUM de #Girona, amb 2 ambulàncies i 5 professionals.
 
@emergenciescat
 @bomberscat",1,2023-04-12T14:13:33.000Z
SEM. Generalitat,"Nou Canvi de Marxa, avui a #Balaguer, amb participació de l’Albert, #TES. 

#CanviDeMarxa 
@transit",1,2023-04-12T12:31:32.000Z
SEM. Generalitat,"#Estàpassant Primera edició del Curs NRBQ adreçada a comandaments i equips ECO #SEM amb l'objectiu de conèixer els fonaments bàsics en les intervencions amb Risc Nuclear, Radiològic, Bacteriològic i Químic Radiològic (NRBQ) ",3,2023-04-12T11:05:26.000Z
SEM. Generalitat,"A través dels coneixements específics de seguretat i del repàs dels plans d'emergències que impliquen el risc NRBQ, es dota als professionals d'eines per la presa de decisions davant aquesta tipologia d'incidents. ",1,2023-04-12T11:06:20.000Z
SEM. Generalitat,"Les sessions formatives les imparteixen els professionals especialitzats que integren les Unitats d'Intervenció i Suport del #SEM, referents en l'atenció sanitària en entorns hostils i de risc NRBQ.",2,2023-04-12T11:19:27.000Z
Bombers,"Accident d'un camió a la C-12 a Tivissa (avís 10.18h). El conductor ha quedat encallat a la cabina, l'hem alliberat i l'hem tret en llitera. Ha estat atès pel 
@semgencat
 
 6 dotacions #bomberscat",9,2023-04-12T09:58:13.000Z
SEM. Generalitat," Si et trobes davant d'una persona accidentada, cal que apliquis el PAS: protegir, alertar i socórrer.

 En el següent vídeo de #PrimersAuxilis t'expliquem com fer-ho ",3,2023-04-12T10:08:18.000Z
112," Com es gestiona una trucada que arriba al 
@112
?

 En el cas que sigui una emergència mèdica, els professionals del 
@semgencat
 et donaran indicacions i consells via telefònica mentre es desplacen fins al lloc de l’incident. 

#112 #SEM",10,2023-04-12T07:15:14.000Z
SEM. Generalitat,"Ahir tarda, cotxe accidentat sol a Vilassar de Mar. Es van atendre i traslladar 3 afectats: 
 
· Dona greu a H. Trias i Pujol.
· Home menys greu a H. Trias i Pujol.
· Dona greu a H. Clínic.
 
4 unitats terrestres #SEM activades.",1,2023-04-12T05:40:23.000Z
TOTEMER,"@semgencat
 @htrueta
 video Jose Maria Galera salida hace 10 minutos #totemer",1,2023-04-11T13:25:33.000Z
Bombers,"Aquesta tarda, hem rescatat una dona de 62 anys que ha caigut i s'ha trencat el canell, a la zona de Cadaqués (avís 13:35). L'hem immobilitzada i evacuada per terra fins a l'ambulància.
Actuem 3 dotacions amb #GRAE #bomberscat i 
@semgencat",14,2023-04-11T17:07:56.000Z
SEM. Generalitat,"Demà s'inicien les proves del sistema d’alertes de Protecció Civil als telèfons mòbils amb l’enviament de missatge de prova a les vegueries de Tarragona, Terres de l'Ebre i Penedès.
 
El missatge s'enviarà cap a les 11.00h i té un so estrident i diferent a qualsevol altre so.",3,2023-04-11T11:15:08.000Z
SEM. Generalitat," Proves del sistema d’alertes de Protecció Civil als telèfons mòbils (demà 12 d'abril):

 No es demanarà a la ciutadania instruccions de confinament ni hi haurà simulacre genèric, simplement s’enviarà el missatge a mòbils.

 +info: http://bit.ly/3zLnxfx
@emergenciescat",,2023-04-11T11:18:50.000Z
SEM. Generalitat," ..més #MomentsSEM :
(Fotografia de 
@lasel98
).

 Si teniu imatges de les unitats SEM, ens les podeu enviar a 
@semgencat
 i les compartirem.",1,2023-04-11T08:34:39.000Z
SEM. Generalitat," #MomentsSEM :
Unitat terrestre del #SEM , fotografiada per 
@lucazurita_
 Si teniu imatges de les unitats SEM, ens les podeu enviar a 
@semgencat
 i les compartirem.",,2023-04-11T08:31:09.000Z
SEM. Generalitat," #MomentsSEM : Gràcies 
@Kume43
 per fer-nos arribar aquest vídeo d'un dels helicòpters medicalitzats #SEM , des de #Calaf.

 Si teniu imatges de les unitats SEM, ens les podeu enviar a 
@semgencat
 i les compartirem.",4,2023-04-11T08:28:51.000Z
SEM. Generalitat,"Els/les 90 psicòlegs/gues del #SEM tenen una funció polivalent, i compten amb coneixements en l'àmbit de les emergències i la capacitat per donar atenció psicològica presencial en situacions complexes.

 Fes clic a l'enllaç per més informació  https://bit.ly/3KehvKx",2,2023-04-11T07:30:14.000Z
Salva Olme™,"@semgencat
 A721 i A603 a Estaís",1,2023-04-10T12:41:08.000Z
Bombers,"#Bomberscat hem treballat 8 en l'incendi de dos vehicles en un pàrquing del carrer Bilbao, a Girona (avís 3.09h). Hem realitzat l'extinció i la revisió del fum a les escales del bloc. S'han autoevacuat 60 persones dels 28 habitatges i el 
@semgencat
 ha atès a una persona pel fum",6,2023-04-10T08:41:52.000Z
Marti,"@semgencat
 des de  Manlleu",1,2023-04-10T08:09:01.000Z
SEM. Generalitat,"Vols conèixer de prop les oportunitats professionals que t’esperen a la medicina extrahospitalària?

Inscriu-te abans de demà a la Jornada de Portes Obertes del #SEM, on t’esperen tallers pràctics, ponències i entrevistes individuals!

Més informacióhttps://bit.ly/40Fx2bF",11,2023-04-10T08:00:40.000Z
SEM. Generalitat," Si tens una consulta de salut, pots fer-ho mitjançant els canals habituals 

 061
 Xat 061 a http://gen.cat/3Tyid7X
 061catsalutrespon@gencat.cat
 La Meva Salut i http://gen.cat/3B9bHNx",3,2023-04-09T18:17:51.000Z
Bombers,"Avís 18.42h. Hem evacuat un excursionista indisposat mentre feia la travessa entre Núria i Queralbs. #GRAE i l'equip sanitaritzat 
@semgencat
 li han fet la primera atenció i posteriorment l'han evacuat en helicòpter a l'Hospital de Campdevànol. #bomberscat",4,2023-04-09T17:52:13.000Z
SEM. Generalitat," La Unitat de Mitjans Aeris del #SEM permet garantir l'equitat en l'accés al sistema sanitari públic de tota la població de Catalunya.

Per saber més sobre el paper dels helicòpters medicalitzats en la gestió d'incidents, fes clic a l'enllaç  https://bit.ly/3z5AMak",4,2023-04-09T14:01:42.000Z
Bombers,"(3/3) Avís 12.39h. Rescat d'un excursionista ferit al turmell en caure a un corriol al Coll de Beví (Santa Maria de Besora). Zona inaccessible en ambulància. L'helicòpter, amb #GRAE i equip sanitaritzat 
@semgencat
, l'ha traslladat directament a l'Hospital de Vic. #bomberscat",4,2023-04-09T11:28:41.000Z
Bombers,"(1/3) Avís 10.16h. Rescat d'una excursionista caiguda a la zona de roques de la cala Bona, (Tossa de Mar). Un cop immobilitzada, l'hem baixada en helicòpter fins al camp de futbol, on l'esperava 
@semgencat
 per evacuar-la. Hi hem treballat amb #GRAE i 2 vehicles #bomberscat",5,2023-04-09T11:24:28.000Z
SEM. Generalitat,"La teva farmàcia de guàrdia més propera, en un clic!

 Descarrega l'app 061  Salut Respon i localitza-la còmodament des del teu mòbil.",1,2023-04-09T06:30:13.000Z
SEM. Generalitat,"Accident de moto a #Salomó.
Des del #SEM s’han atès i traslladat a 3 afectats:
· Home en estat menys greu a H. Joan XXIII.
· Menor, crític, a H. Vall Hebron.
· Dona, menys greu, a H. Joan XXIII.
6 unitats #SEM activades: 2 helicòpters medicalitzats i 4 unitats terrestres.",4,2023-04-08T22:20:30.000Z
SEM. Generalitat," La unitat d'intèrprets de la llengua de signes del 061 Salut Respon permet fer l'atenció sanitària més accessible per a persones sordes.

 A l'enllaç trobaràs tota la informació per accedir a aquest servei des de l'app 061 Salut Respon: https://bit.ly/3ZiGq3v",2,2023-04-08T14:00:58.000Z
Trànsit," Afectació viària a la C-66 a Forallac arran d'un accident per irrupció d'un animal a la calçada. 

 
@semgencat
 trasllada una persona ferida menys greu al 
@htrueta
 

#SCT #SetmanaSanta #TriaTornar",3,2023-04-08T11:14:29.000Z
Bombers,"A l'Hospitalet de Llobregat, dues persones són evacuades per 
@semgencat
  a causa del malestar causat per les fortes emanacions, acumulades a l'escala del bloc, d'una pintura per a humitats. 2 dotacions #Bomberscat revisem i ventilem l'edifici (avís 22.11 h)",7,2023-04-08T08:41:42.000Z
SEM. Generalitat,"Davant d'una aturada cardiorespiratòria, la col·laboració ciutadana fins a l'arribada de l'equip professional és vital per a la supervivència del pacient.

 #PrimersAuxilis: A continuació t'expliquem com actuar i com fer les maniobres de reanimació cardiopulmonar.",17,2023-04-08T07:30:07.000Z
Salut," Si tens una consulta de salut, pots fer-ho mitjançant els canals habituals 

 061
 Xat 061 a http://gen.cat/3Tyid7X
 061catsalutrespon@gencat.cat
 La Meva Salut i http://gen.cat/3B9bHNx",2,2023-04-07T18:36:00.000Z
SEM. Generalitat,"Saps que els Equips d'Atenció al Pacient Crític d'Alta Complexitat poden beneficiar prop de 1.400 malalts crítics?

 Per aconseguir-ho, integren alta tecnologia sanitària, continuïtat assistencial i la cooperació de la xarxa sanitària pública.

 https://bit.ly/3JyYQaA",13,2023-04-07T14:01:32.000Z
SEM. Generalitat," Necessites ajuda per deixar de fumar?

 Truca al 061 Salut Respon i aconseguiràs un pla específic individualitzat, consells per abandonar l'hàbit tabàquic i un seguiment telefònic continuat d'un any de durada.

Més informació a https://bit.ly/3lx3rCl",1,2023-04-07T07:30:16.000Z
Bombers,"Aquesta tarda, hem rescatat un parapentista que ha resultat ferit en accidentar-se a Sant Alís, a prop de la zona d'enlairament d'Àger (avís 13.06h). L'hem estabilitzat i evacuat amb helicòpter mitjançant gruatge.

Hem actuat 2 dotacions #maer #GRAE #bomberscat i metge 
@semgencat",18,2023-04-06T18:53:40.000Z
Bombers,"Rescatem una persona que ha resultat ferida al peu mentre feia una ruta per la zona de la Font de Can Xerbanda de Sant Joan les Fonts (avís 16.55h). L'hem immobilitzat i evacuat per terra fins a l'ambulància. 

Actuem 2 dotacions amb #GRAE #bomberscat i 
@semgencat",13,2023-04-06T16:29:08.000Z
SEM. Generalitat,"Els Equips de Coordinació Clínica i Operativa (ECO) donen suport a altres unitats les 24 hores en situacions complexes a nivell clínic i operatiu.

 Formats per un/a TES i un/a metge/ssa amb alta capacitació, consoliden la segona resposta assistencial: https://bit.ly/3FPkeaB",5,2023-04-06T14:02:19.000Z
SEM. Generalitat," Si tens una consulta de salut, pots fer-ho mitjançant els canals habituals 

 061
 Xat 061 a http://gen.cat/3Tyid7X
 061catsalutrespon@gencat.cat
 La Meva Salut i http://gen.cat/3B9bHNx",2,2023-04-06T11:19:02.000Z
SEM. Generalitat,"Per aquest incendi a #CornellàdeLlobregat, des del #SEM s'han activat 4 unitats terrestres. 
@bomberscat",3,2023-04-06T08:56:34.000Z
SEM. Generalitat," Un ennuegament total es percep quan la persona no pot parlar, tossir ni respirar. És una situació crítica davant la qual cal actuar amb la major rapidesa possible.

Què fer en aquests casos? T'ho expliquem en el següent vídeo de #PrimersAuxilis.",15,2023-04-06T07:30:13.000Z
SEM. Generalitat," #MomentsSEM : Gràcies 
@BombersMtd
, per fer-nos arribar aquesta fotografia d'un dels helicòpters medicalitzats #SEM .

 Si teniu imatges de les unitats SEM, ens les podeu enviar a 
@semgencat
 i les compartirem.",4,2023-04-06T07:16:14.000Z
Salut," Avui celebrem el Dia Mundial de l’Activitat Física (DMAF), aquest any sota el lema “Gaudeix la vida, posa’t en marxa!”, que té com a objectiu fer visible la importància d’una vida activa per a una bona salut.

#DMAF2023 #PosatenMarxa #SumaSalut",22,2023-04-06T06:28:33.000Z
Bombers,"Aquesta tarda, hem fet un rescat a Espot, a la vall de Monastero, d’una persona amb una fractura al turmell (avís 18.22h). L'hem immobilitzat i evacuat amb helicòpter fins a Tírvia on l'hem transferit a l'ambulància.

Hi hem treballat #maer #GRAE 
#bomberscat i 
@semgencat",5,2023-04-05T18:55:39.000Z
SEM. Generalitat,Des del #SEM s'activen 2 unitats terrestres i 1 helicòpter medicalitzat.,3,2023-04-05T16:17:39.000Z
Salut,"  Per Setmana Santa les donacions de sang baixen, però les necessitats es mantenen! Pots donar:

 Si peses més de 50 quilos
 Encara que no estiguis en dejú
 Encara que tinguis el colesterol elevat

 Demana cita a http://donarsang.gencat.cat/es/",3,2023-04-05T14:30:01.000Z
SEM. Generalitat," Inscriu-te a la Jornada de Portes Obertes #SEM per conèixer de prop totes les oportunitats professionals que t'esperen en la medicina extrahospitalària!

Tallers pràctics, ponències i la possibilitat d'entrevistes individuals! 

Més informació  https://bit.ly/40Fx2bF",3,2023-04-05T11:30:18.000Z
SEM. Generalitat,"Accident de trànsit a #Lleida.
5 unitats terrestres  #SEM activades.
3 afectats, traslladats a 
@harnaulleida
, 2 d'ells en estat menys greu i 1 en estat greu.",3,2023-04-05T09:57:12.000Z
Bombers,"#Bomberscat vam activar #GRAE i una dotació de suport que, en localitzar la ferida se la va immobilitzar i, en llitera se la va traslladar, juntament amb el grup, fins al refugi. D'allí es va traslladar la noia fins a Montellà i Martinet on s'esperava l'ambulància del 
@semgencat
.",4,2023-04-05T06:25:38.000Z
SEM. Generalitat," #TrioLaVida: Si coneixes algú amb conducta o ideació suïcida, demana ajuda!

 Truca al 061 Salut Respon i un equip d'especialistes en psicologia, psiquiatria i infermeria en salut mental de 10 hospitals catalans valorarà el cas.",8,2023-04-05T07:18:11.000Z
SAMU061 IllesBalears,"Un equipo mixto compuesto por 4 profesionales del hospital y 
@SAMU061
 han sido los responsables de la asistencia durante el traslado en todas sus fases, tanto terrestres como aérea. Apoyados por equipos hospitalarios, de 
@SAMU061
 y del 
@semgencat
 y gestionado por nuestro #CCUM.",4,2023-04-04T15:44:10.000Z
Bombers,"Rescatada una escaladora que ha resultat ferida a causa d'una caiguda a la zona del Xaragall de Foió de Castellar del Vallès (avís 17.33h). L'hem estabilitzat i evacuat amb l'helicòpter a 
@parctauli
 

Hem actuat #GRAE #maer 4 dotacions #bomberscat i 
@semgencat",9,2023-04-04T18:20:24.000Z
SEM. Generalitat,"Per aquest accident a la B-30, cotxe-moto, des del #SEM s'han activat 2 unitats terrestres.
Motorista, home, atès i traslladat greu a 
@parctauli
.",2,2023-04-04T15:29:38.000Z
Trànsit," La #pluja augmenta el risc d'accident perquè es redueix la visibilitat i per la presència d'aigua a l'asfalt

 Si has de conduir amb #pluja, extrema la precaució al volant o manillar:

 Modera la velocitat 
 Augmenta la distància de seguretat entre vehicles

#SCT",2,2023-04-04T14:57:50.000Z
SEM. Generalitat," El #SEM pediàtric està format per equips especialitzats i unitats amb la tecnologia més puntera.

Aquest equip compta amb més de 60 professionals entre metges/sses i TES especialitzats/des en pediatria i infermeres especialitzades en pacient crític pediàtric i neonatal.",7,2023-04-04T11:30:19.000Z
SEM. Generalitat,"En aquest incendi al Vendrell, des del #SEM es van activar 4 unitats terrestres.

4 afectats: 1 en estat menys greu, atès i traslladat a Hospital del Vendrell per inhalació de fum i 3 altes in situ.
@bomberscat",8,2023-04-04T06:44:21.000Z
Bombers,"Evacuem 2 persones de la planta afectada que són ateses pel 
@semgencat
 i a les 21.41h donem el foc per apagat.  Iniciem tasques d'inspecció i ventilem els dos pisos de la mateixa planta, afectats pel fum. 
Hi desplacem 6 dotacions #bomberscat",3,2023-04-04T05:30:40.000Z
SEM. Generalitat," La Taula de Fragilitat del 061 Salut Respon té l'objectiu d'oferir una millor atenció als pacients fràgils amb patologies prèvies.

Truca i un equip d'especialistes en geriatria es posarà a la teva disposició des del primer moment.",1,2023-04-03T14:01:54.000Z
Bombers,"#Bomberscat hem extingit el foc que cremava la cabina afectant la caixa del camió a la C-17, al terme municipal de Parets del Vallès (avís 08:57 h). A la nostra arribada l'incendi estava completament desenvolupat i no hi ha hagut cap persona ferida. Hem treballat amb 4 ",3,2023-04-03T09:24:17.000Z
SEM. Generalitat," Davant d'un ictus, cal actuar amb rapidesa per garantir una bona recuperació!

Com reconèixer un ictus? 

Mira el següent vídeo de #PrimersAuxilis, en el qual t'expliquem què fer.",7,2023-04-03T07:17:33.000Z
Bombers,"A Lleida, 6 dotacions #Bomberscat apaguem un incendi a una terrassa interior d'un 6è pis del c/ Príncep de Viana (18.59 h) El foc, exterior, ha afectat per fum l'habitatge i malmès l'escomesa del gas. Ara, revisem, ventilem i avisarem les companyies de serveis. No hi ha ferits.",2,2023-04-02T18:08:12.000Z
Sense Nom perara,@semgencat,1,2023-04-02T17:37:46.000Z
SEM. Generalitat,"Accident moto-bicicleta a Santa Cristina d'Aro.
3 unitats terrestres #SEM activades.
1 home en estat greu i 2 menors, en estat menys greu, traslladats tots ells a 
@htrueta
.",,2023-04-02T13:03:07.000Z
SEM. Generalitat,"Accident de trànsit a la B-124, a #CastellardelVallès. 
Caiguda moto, 1 home atès i traslladat en estat greu a hospital 
@parctauli
.
Activades 2 unitats terrestres #SEM i un equip conjunt 
@bomberscat
-
@semgencat
.",1,2023-04-02T12:58:41.000Z
SEM. Generalitat,"Accident cotxe - bicicleta a Vilafranca del Penedès.
1 home atès i traslladat en estat crític a 
@hbellvitge
.
Activades 2 unitats terrestres i 1 helicòpter medicalitzat #SEM.",2,2023-04-02T12:54:53.000Z
Policia Local Vilanova i la Geltrú,"A les 7’11 h. s’ha produït un incendi a interior d’habitatge a c/Vendrell #Vng
Vivien dues persones grans, germans. Ell ha mort i ella ha estat traslladada a Hospital de la Vall d’Hebron. S’han desplaçat 6 dotacions de 
@bomberscat
 @semgencat
 @mossos
 @PLVNG",12,2023-04-02T07:32:54.000Z
Bombers,"Una persona morta i una ferida greu en un incendi d'habitatge, ja extingit, a Vilanova i la Geltrú. #bomberscat

NOTA DE PREMSA:
http://ow.ly/z1ff50NxYAt",11,2023-04-02T07:26:57.000Z
SEM. Generalitat," Necessites localitzar la teva farmàcia de guàrdia més propera?

 Només has de descarregar l'app 061 Salut Respon per accedir a tota la informació en pocs clics!",1,2023-04-02T06:30:13.000Z
Salut," A Catalunya en necessitem 1.000 donacions cada dia! Pots donar sang:

 Si peses més de 50 quilos
 Encara que hagis patit hepatitis abans dels 12 anys
 Encara que no estiguis en dejú
 Encara que tinguis el colesterol elevat

 Demana cita a http://donarsang.gencat.cat/es/",12,2023-04-01T18:11:00.000Z
SEM. Generalitat,": Participem, avui, a les Dinàmiques en Emergències, amb el títol “Emergències i persones amb necessitats especials”, a Platja d’Aro.

A la taula rodona hi ha participat la referent dels psicòlegs #SEM de #Girona, Loreto Abadias.",2,2023-04-01T18:27:50.000Z
SoCTES," XXVIII Congrés Nacional Català d'urgències i emergències de 
@SoCMUE
 Resum del programa científic on hi som representats els TES i el GdT de SoCTES.
#congresurgencies2023 #gdt #TES #hj23 #socmue #soctes #tarragona #update 
@semgencat",9,2023-04-01T14:47:35.000Z
SEM. Generalitat,"Sabies que la Taula de Coordinació de Vol de la Unitat de Mitjans Aeris del #SEM és un suport essencial per garantir la coordinació dels recursos aeris? 

Des de la seva creació, fa 11 anys, redueix el temps d'assistència i garanteix la seguretat durant l'operació aeronàutica.",6,2023-04-01T14:01:17.000Z
Trànsit," S'ha habilitat pas alternatiu a la C-14 a Organyà. Es registren retencions des de Fígols i Alinyà. 

 Segons 
@semgencat
 hi ha hagut 5 afectats lleus sense trasllat hospitalari. 

#SCT",5,2023-04-01T10:30:01.000Z
SEM. Generalitat,"Sabies que el #SEM compta amb un equip de 90 psicòlegs/gues?

 Aquests/es professionals donen atenció presencial i no presencial als ciutadans i ofereixen suport a professionals de les emergències i la xarxa pública de salut.

 https://bit.ly/3KehvKx",5,2023-04-01T07:30:15.000Z
Salut," A Catalunya en necessitem 1.000 donacions cada dia! Pots donar sang:

 Si peses més de 50 quilos
 Encara que hagis patit hepatitis abans dels 12 anys
 Encara que no estiguis en dejú
 Encara que tinguis el colesterol elevat

 Demana cita a http://donarsang.gencat.cat/es/",9,2023-03-31T15:42:00.000Z
SEM. Generalitat,"Davant d'una persona que manifesta  intenció de suïcidi, els/les operadors/es del 061 Salut Respon gestionen el cas amb els protocols de demanda de conducta suïcida per identificar el risc vital i facilitar la intervenció més adient.

 Davant d'una crisi, demana ajuda!",1,2023-03-31T14:01:47.000Z
SEM. Generalitat,"SIMULACRE d'accident de trànsit: 
El #SEM ha fet valoració inicial de la situació, ha realitzat triatge i ha assistit 3 afectats.
Posteriorment els ha traslladat a diferents hospitals segons patologia i gravetat.
Hi han participat 3 unitats i 6 professionals #SEM.
@emergenciescat",4,2023-03-31T11:53:07.000Z
Protecció civil,"El simulacre ha consistit en un accident de trànsit entre dos vehicles dins el túnel en direcció sud. 

Com a conseqüència de l’accident hi ha hagut tres persones ferides i s’ha hagut de fer l’excarceració de dues d’elles atrapades en un dels vehicles",6,2023-03-31T08:41:13.000Z
SEM. Generalitat," Inscriu-te a la Jornada de Portes Obertes #SEM per conèixer de prop totes les oportunitats professionals que t'esperen en la medicina extrahospitalària!

Tallers pràctics, ponències i la possibilitat d'entrevistes individuals! 

Més informació  https://bit.ly/40Fx2bF",2,2023-03-31T07:26:23.000Z
Bombers," Avui hem rescatat un excursionista ferit a Espot (avís 15.08h). Un equip #GRAE s'ha desplaçat fins al Portell de Crabes, a prop del refugi d'Amitges i ha desplaçat al ferit d'un turmell fins a l'ambulància del 
@semgencat
 a Espot
   ",13,2023-03-30T20:05:40.000Z
Salut," Els mètodes anticonceptius de llarga durada que són gratuïts per a totes les dones i homes trans que conserven la seva capacitat gestant.

 Assabenta't més sobre el DIU no hormonal, el DIU hormonal i l'implant subdèrmic.",2,2023-03-30T13:23:00.000Z
Bombers Barcelona," Ahir a la nit vam fer un servei amb autoescala per a rescatar a una persona al carrer de Sardenya, a #SagradaFamília.

El 
@semgencat
 la va traslladar a un centre hospitalari.

La 
@gubbarcelona
 també hi va col·laborar.
#BombersBCN",10,2023-03-30T11:41:06.000Z
SEM. Generalitat,"Una persona que pateix dolor toràcic pot notar diferents tipus de dolor: un pes, una punxada o una cremor.

Saps què has de fer davant d'una situació com aquesta? T'ho expliquem en el vídeo de #PrimersAuxilis a continuació ",1,2023-03-30T14:00:28.000Z
Laura Muñoz,"Visita al SEM. Una visita molt profitosa pels alumnes de CFGM CAI tant conceptual com professionalitzadora. Moltes gràcies 
@semgencat
 @oscarsemtts
 per l, entusiasme que heu trasmes als alumnes 
@LopezVicuBCN
 @jclinares72",8,2023-03-30T10:18:17.000Z
SEM. Generalitat,"Per aquest accident laboral, des del #SEM s'han activat 2 unitats terrestres i 1 helicòpter medicalitzat. 
1 home ha estat atès i traslladat a Hospital 
@htrueta
 en estat crític.",1,2023-03-30T11:27:28.000Z
Ajuntament de les Preses," Accident laboral aquest matí. Un home ha caigut d'una bastida mentre estava treballant en la construcció d'una casa.
Han vingut diverses dotacions de 
@bomberscat
 el 
@semgencat
 i agents del cos dels 
@mossos
 
L'han traslladat amb helicòpter a l'hospital 
@htrueta",6,2023-03-30T10:58:06.000Z
Juan Carlos,"Els alumnes de cai matí del centre 
@lopezvicubcn
  hem visitat el SEM. Moltes gràcies 
@oscarsemtts
 @semgencat",7,2023-03-30T10:42:52.000Z
SEM. Generalitat," El servei d'atenció psicològica del #SEM permet garantir una atenció sanitària integral que engloba la salut física i la mental.

Per aconseguir-ho, l'equip format per 90 psicòlegs i psicòlogues té una funció polivalent i coneixements especialitzats.

https://bit.ly/3IRmTkI",1,2023-03-30T06:30:17.000Z
SEM. Generalitat,"Per aquest accident de parapent a #Àger, des del #SEM s'han activat 1 helicòpter medicalitzat, 1 equip conjunt 
@bomberscat
-
@semgencat
 i equip de psicòlegs.",3,2023-03-29T16:07:12.000Z
SEM. Generalitat,"El #SEM ha intervingut al simulacre de despatx del Pla #INFOCAT, amb 2 comandaments que s’han ubicat al Centre de Comandament Avançat (CCA) establert al mateix edifici 112. Des d’aquest punt han realitzat accions de gestió i coordinació pròpies d’un incendi real.
@emergenciescat",2,2023-03-29T10:55:27.000Z
Protecció civil,"#ProteccióCivil ha organitzat un simulacre d'incendi forestal per practicar les accions que preveu el pla #INFOCAT. En l'exercici hi han participat 
@bomberscat
 @mossos
 @agentsruralscat
 @semgencat
 i els ajuntaments d' 
@Alcover_Vila
 i de Mont-ral",13,2023-03-29T10:10:41.000Z
SEM. Generalitat,"...i més #MomentsSEM. 

Autor d'aquesta : 
@uriii65",1,2023-03-29T09:21:31.000Z
SEM. Generalitat," #MomentsSEM :
Unitats terrestre del #SEM , fotografiades per @qqueraltt.

 Si teniu imatges de les unitats SEM, ens les podeu enviar a 
@semgencat
 i les compartirem.",2,2023-03-29T09:15:43.000Z
SEM. Generalitat,"#MomentsSEM : Gràcies 
@Antonio_Lara_
 , per fer-nos arribar aquest vídeo d'un dels helicòpters medicalitzats #SEM .

 Si teniu imatges de les unitats SEM, ens les podeu enviar a 
@semgencat
 i les compartirem.",2,2023-03-29T09:10:47.000Z
Col·legi d'Infermeres i Infermers de BCN COIB,"El Grup de treball d'#Urgències i #Emergències #COIB organitza aquest webinar en què difondrem el paper que desenvolupen els Equips de Rescat i Intervenció del 
@semgencat
 amb 
@bomberscat
 a zona calenta, on els equips de servei ordinari no poden accedir 
https://tinyurl.com/2gqmlk8h",5,2023-03-29T07:24:21.000Z
SEM. Generalitat," Saps com accedir al servei en llengua de signes del 061 Salut Respon?

Descarrega l'app al teu mòbil i entra a l'apartat Dades Importants del teu perfil per marcar l'opció Llengua de signes.

Més informació, aquí  https://bit.ly/3F8cWOC",5,2023-03-29T08:11:51.000Z
Soraya Picado,"L'alumnat de 2n curs d'emergències  sanitàries d' #ElClot 
@jesuitesFP
 visiten la Unitat d'Intervenció i Suport (IUS) del #SEM 
@semgencat
 
Apropant els aprenentatges a la realitat",3,2023-03-28T16:31:20.000Z
Bombers,"Finalitzades les tasques d'extinció i de ventilació. Hi hem desplaçat 6 dotacions #bomberscat.

Una persona ha estat atesa i traslladada pel 
@semgencat
 per intoxicació de fum.

#bomberscat",3,2023-03-28T18:02:43.000Z
Bombers,"Rescatem un home amb un fort cop a l'esquena en caure per un talús, d'uns 10 m, al c/ Galícia de Mataró (avís 18.22h).  Després de ser estabilitzat pel metge del 
@semgencat
, hem fet el rescat amb un gruatge lleuger des de l'autoescala.

Hi hem desplaçat 3 dotacions #bomberscat.",9,2023-03-28T18:08:45.000Z
Bombers Barcelona," Intervenció a l'Avinguda Meridiana. Un cotxe híbrid s'ha incendiat després d'una topada. Els dos conductors han estat atesos pels nostres sanitaris i traslladats pel 
@semgencat
. Ens enduem el vehicle per inundar-lo 48 hores en aigua per seguretat. Amb 
@GUBBarcelona",38,2023-03-28T15:32:19.000Z
SEM. Generalitat," El #SEM pediàtric està format per professionals especialitzats en pediatria, entre metges/sses, infermeres i tècnics/es en emergències sanitàries, i unitats que compten amb tecnologia puntera.

 Si vols saber més sobre la seva funció, fes clic a https://bit.ly/3F950N4",3,2023-03-28T14:00:50.000Z
Bombers,"Rescatat, aquest matí, un treballador que ha resultat ferit a la cama en caure-li un arbre a sobre mentre feia tasques forestals a Vallfogona de Ripollès (avís 9.20h).  El ferit no estava atrapat. L'hem immobilitzat i l'hem extret amb helicòpter #bomberscat #GRAE 
@semgencat",13,2023-03-28T11:17:37.000Z
